NUM_ITEM;ID_PRO;ID_REQ;ID_SEC;QTD_PRO;PRE_UNIT;TOTAL_ITEM;TOTAL_REAL
1;6309;1368;3;1;265,52;265,52;265,52
1;6310;1369;3;30;40;1200;1200
1;6310;1448;3;24;40;960;960
1;6310;1523;3;50;40;2000;2000
1;6311;1370;4;3;35;105;105
1;6320;2536;6;10;0,6;6;6
1;6329;2348;6;20;20,9;418;418
1;6333;1388;6;80;1,67;133,6;133,6
1;6335;1387;6;36;19;684;684
1;6336;1403;6;8;95;760;760
1;6338;1380;3;33;12;396;396
1;6339;1379;3;32;12;384;384
1;6341;1384;1;3;69,7;209,1;209,1
1;6344;1382;1;3;18;54;54
1;6346;1411;3;3;55;165;165
1;6346;1412;3;2;85,9;171,8;171,8
1;6349;1413;3;1;200;200;200
1;6353;1393;4;5;9,12;45,6;45,6
1;6353;1394;4;5;9,12;45,6;45,6
1;6353;1395;4;15;9,12;136,8;136,8
1;6353;1402;6;20;9,12;182,4;182,4
1;6353;1456;1;3;9,12;27,36;27,36
1;6353;1457;1;2;9,12;18,24;18,24
1;6365;1505;1;1;34,41;34,41;34,41
1;6381;1396;4;36;1,98;71,28;71,28
1;6386;1568;4;10;4,5;45;45
1;6386;1646;4;5;2,25;11,25;11,25
1;6394;1406;3;5;2,9;14,5;14,5
1;6394;1446;1;3;2,9;8,7;8,7
1;6407;1407;3;10;0,9;9;9
1;6446;1405;6;1;389;389;389
1;6447;1397;4;4;25;100;100
1;6449;1398;4;1;30,98;30,98;30,98
1;6451;1409;3;125,7;7;879,9;879,9
1;6455;2364;6;130;3,5;455;455
1;6456;1404;6;2;57,6;115,2;115,2
1;6464;1423;6;2;600;1200;1200
1;6464;2366;6;2;515;1030;1030
1;6464;2535;6;2;455;910;910
1;6464;2869;6;1;1030;1030;1030
1;6465;1422;6;1;2500;2500;2500
1;6467;2757;6;1;302;302;302
1;6473;1419;6;20;2,8;56;56
1;6478;1418;6;1;45;45;45
1;6480;2396;4;1;45;45;45
1;6502;1416;6;3;15;45;45
1;6509;1417;6;24;0,5;12;12
1;6514;1414;6;50;8,3;415;415
1;6516;1421;6;1;89;89;89
1;6531;1436;4;5;2,9;14,5;14,5
1;6531;1437;4;2;2,9;5,8;5,8
1;6540;1721;3;350;0,39;136,5;136,5
1;6562;1701;1;6;128;768;768
1;6575;1435;4;10;1,2;12;12
1;6593;1722;3;90;1;90;90
1;6609;1434;4;20;8;160;160
1;6621;1433;4;2;17;34;34
1;6623;1432;4;2;17;34;34
1;6624;2435;3;345;1,95;672,75;672,75
1;6624;2484;3;700;1,95;1365;1365
1;6624;2517;3;350;1,95;682,5;682,5
1;6624;2614;3;1200;1,95;2340;2340
1;6624;2848;3;762;2,5;1905;1905
1;6625;1451;3;5;49,5;247,5;247,5
1;6627;1449;3;1500;0,4;600;600
1;6630;1453;4;4;189;756;756
1;6631;2238;1;3;91,6;274,8;274,8
1;6632;1447;3;1;3,11;3,11;3,11
1;6637;2372;6;1;15;15;15
1;6637;2470;6;1;20;20;20
1;6645;1455;3;1;270;270;270
1;6646;1452;4;2;3;6;6
1;6649;1454;6;77;2,6;200,2;200,2
1;6656;1460;3;180;2,89;520,2;520,2
1;6657;1462;3;240;2,89;693,6;693,6
1;6659;1896;3;20;2,1;42;42
1;6660;2186;3;60;2;120;120
1;6660;2679;3;20;3,3;66;66
1;6662;1461;3;12;1,2;14,4;14,4
1;6668;1458;3;20;2,89;57,8;57,8
1;6670;1797;4;15;1,75;26,25;26,25
1;6671;1601;1;60;3;180;180
1;6671;1688;4;15;1,8;27;27
1;6671;1729;1;60;3;180;180
1;6685;1463;3;20;2,69;53,8;53,8
1;6686;1459;3;2;94,4;188,8;188,8
1;6700;1465;6;1;230;230;230
1;6701;1464;3;1;95;95;95
1;6709;1466;6;10;36;360;360
1;6713;1468;6;20;2,1;42;42
1;6718;1467;6;2;6;12;12
1;6724;1472;3;60;6,3;378;378
1;6724;1554;3;200;2;400;400
1;6724;1665;4;200;2;400;400
1;6724;2116;3;90;0,9;81;81
1;6724;2131;3;60;0,9;54;54
1;6724;2503;3;79;1,8;142,2;142,2
1;6724;2569;3;150;1,8;270;270
1;6725;1507;3;80;2,3;184;184
1;6725;1508;3;100;2,3;230;230
1;6725;1813;3;42;2,29;96,18;96,18
1;6725;1814;3;48;2,29;109,92;109,92
1;6725;1907;1;30;2,29;68,7;68,7
1;6725;2115;3;60;1,65;99;99
1;6739;1992;3;300;1,97;591;591
1;6739;1993;3;100;1,97;197;197
1;6742;1470;1;2;9;18;18
1;6747;1471;4;1;38;38;38
1;6748;1487;3;4;65;260;260
1;6749;1488;3;6;11,5;69;69
1;6752;2246;6;1;64;64;64
1;6754;1489;3;5;5,19;25,95;25,95
1;6756;1490;3;2;144,2;288,4;288,4
1;6758;1491;3;25;5;125;125
1;6758;1492;3;8;5;40;40
1;6758;1951;1;65;6;390;390
1;6758;1965;6;8;6;48;48
1;6758;2161;4;35;7;245;245
1;6758;2162;1;60;7;420;420
1;6758;2169;1;40;7;280;280
1;6758;2171;3;18;7;126;126
1;6758;2180;6;20;7;140;140
1;6758;2600;1;95;8;760;760
1;6758;2609;3;22;8;176;176
1;6758;2887;6;6;8;48;48
1;6759;1493;6;2;490;980;980
1;6761;1494;6;8;35,88;287,04;287,04
1;6761;1934;6;15;54;810;810
1;6768;1495;6;100;13,6;1360;1360
1;6768;1674;6;150;7,49;1123,5;1123,5
1;6769;1496;6;1;1049,5;1049,5;1049,5
1;6774;1498;6;2;26,89;53,78;53,78
1;6783;1499;6;1;49;49;49
1;6789;1500;6;1;100;100;100
1;6791;1501;6;1;23,42;23,42;23,42
1;6798;1502;6;3;190;570;570
1;6803;1474;4;430;9,6;4128;4128
1;6803;1475;4;327;9,6;3139,2;3139,2
1;6804;1476;4;1;259;259;259
1;6805;1477;4;1;25;25;25
1;6815;1483;4;2;51,03;102,06;102,06
1;6815;1497;6;10;51,03;510,3;510,3
1;6818;1486;1;5;100;500;500
1;6823;1509;4;300;4,99;1497;1497
1;6823;1552;3;150;4,99;748,5;748,5
1;6823;1569;4;50;4,99;249,5;249,5
1;6823;1643;4;100;4,99;499;499
1;6823;1650;4;100;4,99;499;499
1;6823;1736;4;500;4,99;2495;2495
1;6823;1741;4;100;4,99;499;499
1;6823;1780;3;300;4,9;1470;1470
1;6824;1510;4;4000;7,7;30800;30800
1;6826;1511;3;2;380;760;760
1;6827;1512;3;1;600;600;600
1;6828;1515;1;1;45;45;45
1;6830;1513;6;6,3;220;1386;1386
1;6841;1726;6;20;22;440;440
1;6842;1514;6;71,76;22,87;1641,1512;1641,1512
1;6843;1516;3;600;1,85;1110;1110
1;6843;1544;4;100;1,85;185;185
1;6843;1545;4;100;1,85;185;185
1;6843;1551;3;180;1,85;333;333
1;6843;1603;4;100;1,85;185;185
1;6843;1604;4;80;1,85;148;148
1;6844;1555;3;200;1,85;370;370
1;6844;1660;3;130;1,85;240,5;240,5
1;6844;1821;1;20;1,94;38,8;38,8
1;6846;1772;3;60;2,2;132;132
1;6847;1645;4;20;7,5;150;150
1;6848;1885;3;152;2,28;346,56;346,56
1;6848;1922;3;120;2,28;273,6;273,6
1;6848;1935;3;182;2,27;413,14;412,56
1;6848;2117;3;92;1,9;174,8;174,8
1;6848;2133;3;164;1,9;311,6;311,6
1;6848;2147;3;71;1,9;134,9;134,9
1;6848;2187;3;80;2,05;164;164
1;6848;2211;3;50;2,05;102,5;102,5
1;6848;2236;3;115;2,05;235,75;235,75
1;6848;2334;3;300;2,05;615;615
1;6848;2459;3;187;1,93;360,91;360,91
1;6849;1524;3;30;2,2;66;66
1;6849;1550;3;60;2,2;132;132
1;6849;1556;3;90;2,2;198;198
1;6849;1570;4;30;2,2;66;66
1;6849;1628;3;57;2,2;125,4;125,4
1;6849;1629;3;90;2,2;198;198
1;6849;1630;3;73;2,2;160,6;160,6
1;6849;1631;3;63;2,2;138,6;138,6
1;6849;1647;4;30;2,2;66;66
1;6849;1656;3;47;2,2;103,4;103,4
1;6849;1657;3;68;2,2;149,6;149,6
1;6849;1658;3;63;2,2;138,6;138,6
1;6849;1659;3;68;2,2;149,6;149,6
1;6849;1682;3;52;2,2;114,4;114,4
1;6849;1683;3;70;2,2;154;154
1;6849;1684;3;56;2,2;123,2;123,2
1;6849;1685;3;60;2,2;132;132
1;6849;1712;3;100;2,2;220;220
1;6849;1713;3;32;2,2;70,4;70,4
1;6849;1714;3;70;2,2;154;154
1;6849;1815;3;72;2,29;164,88;164,88
1;6849;1839;3;42;2,29;96,18;96,18
1;6849;1840;3;54;2,29;123,66;123,66
1;6849;1841;3;80;2,29;183,2;183,2
1;6849;1843;3;80;2,29;183,2;183,2
1;6849;1845;3;42;2,29;96,18;96,18
1;6849;1856;3;41;2,29;93,89;93,89
1;6849;1857;3;60;2,29;137,4;137,4
1;6849;1858;3;77;2,29;176,33;176,33
1;6849;1859;3;36;2,29;82,44;82,44
1;6849;1866;4;10;1,75;17,5;17,5
1;6849;1884;3;75;2,29;171,75;171,75
1;6849;1886;3;60;2,29;137,4;137,4
1;6849;1893;3;35;2,29;80,15;80,15
1;6849;1894;3;64;2,29;146,56;146,56
1;6849;1901;1;30;2,29;68,7;68,7
1;6849;1903;3;105;2,29;240,45;240,45
1;6849;1904;3;60;2,29;137,4;137,4
1;6849;1906;1;210;2,29;480,9;480,9
1;6849;1912;3;60;2,29;137,4;137,4
1;6849;1920;3;40;2,29;91,6;91,6
1;6849;2001;3;50;1,65;82,5;82,5
1;6849;2071;3;87;1,65;143,55;143,55
1;6849;2072;3;103;1,65;169,95;169,95
1;6849;2073;3;83;1,65;136,95;136,95
1;6849;2074;3;84;1,65;138,6;138,6
1;6849;2106;3;300;1,65;495;495
1;6849;2114;3;3;1,65;4,95;4,95
1;6849;2132;3;15;1,65;24,75;24,75
1;6849;2146;3;84;1,65;138,6;138,6
1;6850;1553;3;160;2,7;432;432
1;6850;2400;3;800;2,99;2392;2392
1;6854;1626;3;17;3;51;51
1;6855;1518;3;120;8,5;1020;1020
1;6855;1525;3;120;8,5;1020;1020
1;6855;1557;3;130;8,5;1105;1105
1;6855;1574;3;120;8,5;1020;1020
1;6855;1666;4;60;8,5;510;510
1;6855;1689;4;60;8,5;510;510
1;6855;1751;3;10;8,5;85;85
1;6857;1750;3;35;2;70;70
1;6857;1770;3;65;2;130;130
1;6857;1771;3;100;2;200;200
1;6857;1860;3;208;1,97;409,76;409,76
1;6857;1895;3;200;1,97;394;394
1;6857;1911;3;110;1,97;216,7;216,7
1;6857;1913;3;60;1,97;118,2;118,2
1;6857;1919;3;50;1,97;98,5;98,5
1;6857;1950;3;144;2,6;374,4;374,68
1;6857;1991;3;300;0,9;270;270
1;6857;2105;3;200;0,9;180;180
1;6857;2335;3;300;1,07;321;321
1;6860;1517;3;2000;0,49;980;980
1;6860;1608;4;300;0,49;147;147
1;6860;1612;4;300;0,49;147;147
1;6860;1614;4;200;0,49;98;98
1;6860;1633;3;2000;0,49;980;980
1;6860;1648;4;200;0,49;98;98
1;6860;1653;4;200;0,49;98;98
1;6860;1654;4;300;0,49;147;147
1;6860;1678;3;2000;0,49;980;980
1;6860;1739;4;300;0,49;147;147
1;6861;1519;3;3;1,8;5,4;5,4
1;6866;2050;3;1;93,21;93,21;93,21
1;6866;2321;3;1;97,92;97,92;97,92
1;6869;1998;3;1;130;130;130
1;6869;2574;3;2;50;100;100
1;6874;1520;3;180;2,02;363,6;363,6
1;6874;1547;4;80;2,02;161,6;161,6
1;6874;1602;3;180;2,02;363,6;363,6
1;6874;1610;4;10;2,02;20,2;20,2
1;6874;1611;4;100;2,02;202;202
1;6874;1617;3;60;2,02;121,2;121,2
1;6874;1711;3;350;2,02;707;707
1;6874;1715;3;220;2,02;444,4;444,4
1;6874;1734;4;350;2,02;707;707
1;6874;1735;4;190;2,02;383,8;383,8
1;6875;1929;1;1020;1,8;1836;1836
1;6878;2331;3;448;2;896;896
1;6879;1872;3;600;1,9;1140;1140
1;6880;2434;3;60;3;180;180
1;6880;2575;3;20;3;60;60
1;6881;1583;4;100;0,33;33;33
1;6882;1521;3;200;0,33;66;66
1;6882;1522;3;2000;0,33;660;660
1;6882;1536;4;300;0,33;99;99
1;6882;1537;4;300;0,33;99;99
1;6882;1540;4;100;0,33;33;33
1;6882;1593;3;1000;0,33;330;330
1;6882;1594;3;1200;0,33;396;396
1;6882;1613;4;200;0,33;66;66
1;6882;2049;3;2500;0,5;1250;1250
1;6882;2127;3;2500;0,5;1250;1250
1;6882;2708;3;1500;0,38;570;570
1;6886;1627;3;145;3,6;522;522
1;6887;1566;4;60;8,5;510;510
1;6887;1642;4;60;8,5;510;510
1;6887;1652;4;60;8,5;510;510
1;6888;1526;3;72;12,5;900;900
1;6889;1527;6;45;20;900;900
1;6894;1529;6;48;1,15;55,2;55,2
1;6900;1530;6;4;55;220;220
1;6901;1532;1;25;6;150;150
1;6902;1533;1;3;12,8;38,4;38,4
1;6913;1534;1;6;25;150;150
1;6914;1535;4;10;4,2;42;42
1;6914;1607;4;10;4,2;42;42
1;6917;1538;4;600;0,49;294;294
1;6917;1539;4;100;0,49;49;49
1;6918;2023;3;2200;0,5;1100;1100
1;6918;2069;3;3000;0,5;1500;1500
1;6918;2491;3;2500;0,65;1625;1625
1;6918;2547;3;2500;0,65;1625;1625
1;6918;2595;3;500;0,65;325;325
1;6918;2830;3;1700;0,38;646;646
1;6920;1571;4;10;2,28;22,8;22,8
1;6920;1572;4;30;2,28;68,4;68,4
1;6920;1573;4;20;2,28;45,6;45,6
1;6920;1576;3;230;2,28;524,4;524,4
1;6920;1584;4;10;2,28;22,8;22,8
1;6920;1585;4;10;2,28;22,8;22,8
1;6920;1592;3;230;2,28;524,4;524,4
1;6920;1606;4;10;2,28;22,8;22,8
1;6920;1609;4;10;2,28;22,8;22,8
1;6920;1632;3;230;2,28;524,4;524,4
1;6920;1651;4;10;2,28;22,8;22,8
1;6920;1655;4;10;2,28;22,8;22,8
1;6920;1681;3;230;2,28;524,4;524,4
1;6920;1709;3;220;2,28;501,6;501,6
1;6920;2406;3;250;5,59;1397,5;1397,5
1;6920;2444;3;100;5,59;559;559
1;6920;2511;3;120;5,59;670,8;670,8
1;6920;2512;3;150;5,59;838,5;838,5
1;6920;2514;3;120;5,59;670,8;670,8
1;6920;2515;3;120;5,59;670,8;670,8
1;6920;2570;3;130;5,59;726,7;726,7
1;6921;1541;4;1;21,9;21,9;21,9
1;6923;1542;4;15;45;675;675
1;6925;1543;4;75;2;150;150
1;6932;1546;4;100;2,8;280;280
1;6932;1686;3;30;2,8;84;84
1;6932;1861;3;92;4,35;400,2;400,2
1;6934;1690;4;40;3,4;136;136
1;6935;1548;4;60;3,2;192;192
1;6945;1531;6;30;3;90;90
1;6945;1661;1;60;3;180;180
1;6946;1644;4;10;1,6;16;16
1;6947;2077;6;120;7,5;900;900
1;6947;2179;6;120;7,6;912;912
1;6947;2276;6;120;7,6;912;912
1;6947;2347;6;48;7,6;364,8;364,8
1;6947;2413;6;72;8;576;576
1;6947;2448;6;96;8;768;768
1;6947;2605;6;60;7,5;450;450
1;6947;2756;6;60;8;480;480
1;6948;1565;6;12;9;108;108
1;6949;1564;6;1;250;250;250
1;6950;1575;3;10;10,5;105;105
1;6957;2584;6;20;28;560;560
1;6958;1563;6;5;23;115;115
1;6970;1577;3;640;2,8;1792;1792
1;6970;1636;3;720;2,8;2016;2016
1;6970;2521;3;400;2,95;1180;1180
1;6970;2727;3;150;3,29;493,5;493,5
1;6970;2745;3;386;3,35;1293,1;1293,1
1;6970;2809;3;820;3,35;2747;2747
1;6971;2394;3;355;2,05;727,75;727,75
1;6971;2488;3;355;2,05;727,75;727,75
1;6971;2518;3;350;2,05;717,5;717,5
1;6971;2577;3;610;2,05;1250,5;1250,5
1;6971;2615;3;960;2,05;1968;1968
1;6971;2746;3;500;2,67;1335;1335
1;6971;2822;3;525;2,67;1401,75;1401,75
1;6971;2873;3;676;2,67;1804,92;1804,92
1;6972;2849;3;80;1,5;120;120
1;6974;1562;6;30;20,5;615;615
1;6977;1560;1;12;1,05;12,6;12,6
1;6977;1561;6;36;1,05;37,8;37,8
1;6977;1720;3;5;12,8;64;64
1;6977;1745;4;1;12,8;12,8;12,8
1;6977;1867;6;3;3,4;10,2;10,2
1;6979;1980;1;24;1,49;35,76;35,76
1;6987;1559;1;2;29,99;59,98;59,98
1;6995;1558;1;50;12,5;625;625
1;6995;2191;3;50;15,9;795;795
1;6995;2681;1;30;17,9;537;537
1;7006;1567;4;10;2,2;22;22
1;7012;1691;4;10;2,4;24;24
1;7015;1588;6;1;12,7;12,7;12,7
1;7018;2581;6;9;13,9;125,1;125,1
1;7019;1582;4;1;50;50;50
1;7023;1581;4;1;125;125;125
1;7023;1970;6;1;100;100;100
1;7026;1587;4;2;188,5;377;377
1;7028;1586;4;6;12;72;72
1;7038;1578;3;15;5;75;75
1;7038;1579;1;36;5;180;180
1;7038;1589;6;12;5;60;60
1;7038;1590;4;39;5;195;195
1;7038;1662;1;90;5;450;450
1;7038;1672;4;8;5;40;40
1;7038;1677;6;5;5;25;25
1;7038;1680;3;35;5;175;175
1;7038;1718;3;15;5;75;75
1;7038;1724;6;9;5;45;45
1;7038;1728;1;60;5;300;300
1;7038;1737;4;5;5;25;25
1;7038;1738;4;10;5;50;50
1;7038;1802;3;20;5;100;100
1;7038;1804;1;45;5;225;225
1;7038;1809;6;12;5;60;60
1;7038;1862;1;40;5;200;200
1;7038;1865;4;6;5;30;30
1;7038;1868;6;10;5;50;50
1;7038;1873;3;10;5;50;50
1;7038;1914;3;12;5;60;60
1;7038;1916;4;8;5;40;40
1;7038;1917;1;35;5;175;175
1;7038;1918;6;15;5;75;75
1;7038;1927;1;25;5;125;125
1;7038;1933;6;12;5;60;60
1;7038;2055;1;30;6;180;180
1;7038;2060;4;15;6;90;90
1;7048;1580;4;1;198,29;198,29;198,29
1;7063;1622;6;30;13,26;397,8;397,8
1;7066;1621;6;1;35;35;35
1;7070;1620;6;30;20;600;600
1;7077;1619;6;1;250;250;250
1;7078;1618;6;6;165;990;990
1;7080;1598;1;3;13,9;41,7;41,7
1;7084;1591;3;6;99;594;594
1;7086;1605;4;40;5,75;230;230
1;7087;1600;1;500;0,35;175;175
1;7092;1625;6;1;250;250;250
1;7093;1616;4;76;5,98;454,48;454,48
1;7099;1667;4;30;2;60;60
1;7108;1596;3;2;750;1500;1500
1;7109;1615;4;1;90;90;90
1;7110;1595;3;12;12;144;144
1;7111;1624;6;20;14;280;280
1;7118;1599;1;2;189;378;378
1;7121;1597;3;160;12,99;2078,4;2078,4
1;7122;1623;6;15;21;315;315
1;7122;1838;6;16;23;368;368
1;7138;1635;3;3;940;2820;2820
1;7138;2280;6;4;1150;4600;4600
1;7140;1639;6;1;30;30;30
1;7142;1640;6;1;65;65;65
1;7143;1641;6;1;15;15;15
1;7150;2290;6;1;45;45;45
1;7156;2564;6;1;28;28;28
1;7157;1637;6;6;45;270;270
1;7160;1638;6;30;5,56;166,8;166,8
1;7162;1730;1;4;136,5;546;546
1;7162;2041;6;2;240;480;480
1;7176;1649;4;100;0,28;28;28
1;7177;1732;1;50;0,38;19;19
1;7190;1764;1;1;128;128;128
1;7190;1765;1;2;128;256;256
1;7190;1766;1;2;128;256;256
1;7190;1767;1;1;128;128;128
1;7190;1768;1;3;128;384;384
1;7190;1800;1;1;128;128;128
1;7190;1822;1;50;13,9;695;695
1;7190;1941;1;40;13,9;556;556
1;7205;1663;4;1;1128,81;1128,81;1128,81
1;7206;1664;4;74;15;1110;1110
1;7220;1668;4;5;12,8;64;64
1;7220;1695;4;2;12,8;25,6;25,6
1;7220;1697;4;1;12,8;12,8;12,8
1;7220;1702;1;10;12,8;128;128
1;7220;1723;3;10;12,8;128;128
1;7220;1740;4;10;12,8;128;128
1;7220;1742;4;1;12,8;12,8;12,8
1;7220;1746;4;5;12,8;64;64
1;7229;1696;4;10;2;20;20
1;7236;1669;4;3;2;6;6
1;7236;1671;4;5;2;10;10
1;7236;1700;1;3;2;6;6
1;7236;1719;3;6;2;12;12
1;7236;1743;4;3;2;6;6
1;7236;1744;4;5;2;10;10
1;7236;1749;4;5;2;10;10
1;7251;1670;4;10;2;20;20
1;7251;1694;4;20;2;40;40
1;7255;1693;4;20;4,1;82;82
1;7255;1733;4;20;4,1;82;82
1;7261;1675;6;2;414,25;828,5;828,5
1;7264;1825;6;16;23;368;368
1;7264;1832;6;15;23;345;345
1;7264;2408;6;10;27;270;270
1;7265;1679;3;8;216;1728;1728
1;7273;1676;6;3;430;1290;1290
1;7274;1692;4;10;7,5;75;75
1;7274;1908;1;200;4,8;960;960
1;7274;1909;1;200;4,8;960;960
1;7274;2118;3;183;5,9;1079,7;1079,7
1;7275;1687;4;1;155;155;155
1;7297;2181;6;150;2,39;358,5;358,5
1;7297;2289;6;150;2,39;358,5;358,5
1;7297;2854;1;6;2,65;15,9;15,9
1;7299;1699;1;2;99,7;199,4;199,4
1;7301;1926;1;2;110,9;221,8;221,8
1;7308;1703;1;10;3,7;37;37
1;7312;1704;1;100;0,35;35;35
1;7312;1717;3;200;0,35;70;70
1;7312;1756;3;1000;0,35;350;350
1;7313;1710;3;1;13,5;13,5;13,5
1;7319;1830;6;14;48;672;672
1;7319;1889;6;15;48;720;720
1;7321;1707;6;1;399,5;399,5;399,5
1;7321;1758;6;0,2;850;170;170
1;7323;1708;6;6;165;990;990
1;7328;1706;6;1;33;33;33
1;7332;1705;6;2;16;32;32
1;7338;1921;3;140;2,08;291,2;291,2
1;7360;2325;3;10;150;1500;1500
1;7425;1747;4;900;13;11700;11700
1;7426;2065;3;64;14;896;896
1;7427;2224;3;1200;15;18000;18000
1;7427;2225;3;1000;15;15000;15000
1;7430;1727;5;1;160;160;160
1;7432;1731;1;1;20,94;20,94;20,94
1;7441;1725;6;1;35;35;35
1;7467;1748;4;100;0,9;90;90
1;7495;1753;4;3;2,25;6,75;6,75
1;7510;1754;4;52;6;312;312
1;7510;1836;4;50;6;300;300
1;7510;2338;4;60;7,5;450;450
1;7510;2668;4;35;7,8;273;273
1;7511;1755;3;1;1152;1152;1152
1;7512;1760;6;1;43,45;43,45;43,45
1;7512;1762;6;1;43,45;43,45;43,45
1;7516;1761;6;10;7,44;74,4;74,4
1;7516;1805;6;21;8,93;187,53;187,53
1;7516;2154;6;20;8,4;168;168
1;7517;1848;6;4;157;628;628
1;7517;2040;6;1;162;162;162
1;7517;2216;6;1;89;89;89
1;7520;2495;6;15;19,9;298,5;298,5
1;7529;1769;6;1;124,41;124,41;124,41
1;7535;1759;6;40;22;880;880
1;7536;1847;6;28;48;1344;1344
1;7536;1900;6;17;60;1020;1020
1;7540;2253;3;1;145;145;145
1;7549;1757;6;40;2;80;80
1;7562;1763;6;1;13,5;13,5;13,5
1;7563;1773;6;2;70,5;141;141
1;7581;1774;6;1;100;100;100
1;7582;1775;6;10;21;210;210
1;7582;2245;6;20;25;500;500
1;7590;1776;1;2;197;394;394
1;7593;1778;6;1;12,21;12,21;12,21
1;7595;1794;6;4;39,5;158;158
1;7601;2176;6;6;22,06;132,36;132,36
1;7601;2580;6;10;19,9;199;199
1;7604;1777;1;23;1,79;41,17;41,17
1;7607;1864;1;10;2,97;29,7;29,7
1;7607;1915;3;20;2,97;59,4;59,4
1;7618;2251;3;1;2750;2750;2750
1;7622;1799;4;65;6;390;390
1;7623;1789;6;1;15;15;15
1;7623;1798;4;1;15;15;15
1;7628;1783;1;2;66;132;132
1;7635;1784;1;1;35;35;35
1;7637;1785;1;2000;0,4;800;800
1;7638;1786;1;6;22,9;137,4;137,4
1;7639;1787;1;100;5,9;590;590
1;7640;1788;6;1;530;530;530
1;7646;2008;6;4;75;300;300
1;7646;2249;3;2;300;600;600
1;7646;2377;3;2;130;260;260
1;7646;2469;6;1;350;350;350
1;7648;1790;6;250;2,9;725;725
1;7652;1791;6;4;34,56;138,24;138,24
1;7652;1795;6;10;34,56;345,6;345,6
1;7660;1792;6;1;262;262;262
1;7661;1793;6;4;450;1800;1800
1;7666;1796;6;12;360;4320;4320
1;7668;1779;3;60;2,62;157,2;157,2
1;7671;1844;3;540;1,8;972;972
1;7671;2089;3;2000;1,5;3000;3000
1;7671;2123;3;1000;1,5;1500;1500
1;7686;1781;3;12;170;2040;2040
1;7689;1782;3;60;8,95;537;537
1;7691;2112;3;1;47,64;47,64;47,64
1;7692;1826;6;3;99,9;299,7;299,7
1;7692;1827;6;1;99,9;99,9;99,9
1;7692;1855;3;1;126,9;126,9;126,9
1;7695;1801;4;1;2,49;2,49;2,49
1;7695;2124;3;700;1,17;819;819
1;7695;2125;3;50;1,17;58,5;58,5
1;7695;2711;3;60;2,3;138;138
1;7697;1854;3;300;2,9;870;870
1;7697;1874;3;300;2,9;870;870
1;7697;2029;3;290;2,5;725;725
1;7697;2087;3;1700;2,5;4250;4250
1;7697;2111;3;2700;2,5;6750;6750
1;7697;2433;3;901;2,95;2657,95;2657,95
1;7697;2826;3;1264;3,35;4234,4;4234,4
1;7703;2505;3;300;2,7;810;810
1;7703;2513;3;200;2,7;540;540
1;7703;2587;3;200;2,7;540;540
1;7703;2777;3;90;2,94;264,6;264,6
1;7706;2423;3;261;2,35;613,35;613,35
1;7706;2436;3;390;2,35;916,5;916,5
1;7706;2485;3;275;2,35;646,25;646,25
1;7706;2520;3;275;2,35;646,25;646,25
1;7706;2579;3;275;2,35;646,25;646,25
1;7706;2617;3;520;2,35;1222;1222
1;7706;2747;3;400;3;1200;1200
1;7706;2824;3;315;3;945;945
1;7715;2510;4;10;31,2;312;312
1;7722;1853;3;50;8,9;445;445
1;7723;2042;6;200;22,6;4520;4520
1;7729;1806;6;3;178;534;534
1;7730;2731;6;1;247;247;247
1;7731;1807;6;60;1,15;69;69
1;7741;1829;6;120;4,35;522;522
1;7741;1869;6;20;46,8;936;936
1;7742;1808;6;13;14;182;182
1;7747;1810;6;2;600;1200;1200
1;7748;1811;6;1;94,39;94,39;94,39
1;7750;1812;6;1;280;280;280
1;7750;2340;6;2;20;40;40
1;7754;2649;6;1;68,86;68,86;68,86
1;7759;1803;1;50;1,5;75;75
1;7760;2761;1;1;115;115;115
1;7761;1816;3;3;20;60;60
1;7774;1817;3;2;1490;2980;2980
1;7775;1819;3;1;176;176;176
1;7776;1823;1;1;43,8;43,8;43,8
1;7783;1828;6;1;65;65;65
1;7784;1831;6;132;40;5280;5280
1;7786;1824;1;1;220,2;220,2;220,2
1;7788;1833;4;1;221,92;221,92;221,92
1;7788;1834;4;1;340;340;340
1;7788;2262;1;929;10;9290;9290
1;7789;1842;3;128;11,9;1523,2;1523,2
1;7790;1851;6;1;6,17;6,17;6,17
1;7801;1850;6;300;1;300;300
1;7806;1846;4;2;48;96;96
1;7817;1849;6;3;27,4;82,2;82,2
1;7817;2082;6;3;19,35;58,05;58,05
1;7822;1852;3;100;15,9;1590;1590
1;7824;1863;1;4;18;72;72
1;7834;1870;6;3;22;66;66
1;7835;2039;6;1;33;33;33
1;7841;2033;6;4;13,3;53,2;53,2
1;7844;1871;6;1;45;45;45
1;7846;2085;3;9;0,5;4,5;4,5
1;7855;2100;6;2;4;8;8
1;7859;1876;6;1;25;25;25
1;7860;1875;3;1;250;250;250
1;7860;2250;3;1;335;335;335
1;7862;1878;1;1;6,98;6,98;6,98
1;7863;2398;3;3;16,6;49,8;49,8
1;7864;2359;6;6;19,08;114,48;114,48
1;7864;2360;1;2;19,08;38,16;38,16
1;7864;2482;3;4;10,5;42;42
1;7884;2214;6;120;2,45;294;294
1;7884;2415;6;40;68,9;2756;2756
1;7884;2608;6;30;68,9;2067;2067
1;7894;1877;1;10;3,69;36,9;36,9
1;7896;2397;3;300;2,53;759;759
