ID_GRU;NOME_GRU;ID_SUB_GRU;NOME_SUB_GRU;ID_CLA;NOME_CLA;ID_SEC;NOME_SEC;UNI_MED;ID_PRO;DESCRICAO_PRO;SALDO_ANTERIOR;SALDO_ANT_CUSTO;ENTRADA_QTD;ENTRADA_VL_UNIT;SAIDA_QTD;SAIDA_CM;SALDO_QTD;SALDO_CM
19;MATERIAL PARA FESTIVIDADES E HOMENAGENS;68;ACESSÓRIOS PARA FESTIVIDADES;194;ACESSÓRIOS EM GERAL PARA FESTIVIDADES;4;SEC. MUNICIPAL DE AÇAO SOCIAL;pç;7097;CALÇA ENX. TAFETA;0;0;0;0;0;0;0;0
19;MATERIAL PARA FESTIVIDADES E HOMENAGENS;68;ACESSÓRIOS PARA FESTIVIDADES;194;ACESSÓRIOS EM GERAL PARA FESTIVIDADES;4;SEC. MUNICIPAL DE AÇAO SOCIAL;pç;7098;KIT TOUCA LUV. SAPATA;0;0;0;0;0;0;0;0
19;MATERIAL PARA FESTIVIDADES E HOMENAGENS;68;ACESSÓRIOS PARA FESTIVIDADES;194;ACESSÓRIOS EM GERAL PARA FESTIVIDADES;4;SEC. MUNICIPAL DE AÇAO SOCIAL;pç;7099;MEIA RECEM NASCIDO;0;0;0;0;0;0;0;0
19;MATERIAL PARA FESTIVIDADES E HOMENAGENS;68;ACESSÓRIOS PARA FESTIVIDADES;194;ACESSÓRIOS EM GERAL PARA FESTIVIDADES;4;SEC. MUNICIPAL DE AÇAO SOCIAL;pç;7100;BOLSA 2PCS;0;0;0;0;0;0;0;0
19;MATERIAL PARA FESTIVIDADES E HOMENAGENS;68;ACESSÓRIOS PARA FESTIVIDADES;194;ACESSÓRIOS EM GERAL PARA FESTIVIDADES;4;SEC. MUNICIPAL DE AÇAO SOCIAL;pç;7101;CAMISETA MILONGA;0;0;0;0;0;0;0;0
19;MATERIAL PARA FESTIVIDADES E HOMENAGENS;68;ACESSÓRIOS PARA FESTIVIDADES;194;ACESSÓRIOS EM GERAL PARA FESTIVIDADES;4;SEC. MUNICIPAL DE AÇAO SOCIAL;pç;7103;ESCOVA E PENTE;0;0;0;0;0;0;0;0
19;MATERIAL PARA FESTIVIDADES E HOMENAGENS;68;ACESSÓRIOS PARA FESTIVIDADES;194;ACESSÓRIOS EM GERAL PARA FESTIVIDADES;4;SEC. MUNICIPAL DE AÇAO SOCIAL;pç;7104;MAMADEIRA NEOTOP;0;0;0;0;0;0;0;0
19;MATERIAL PARA FESTIVIDADES E HOMENAGENS;68;ACESSÓRIOS PARA FESTIVIDADES;194;ACESSÓRIOS EM GERAL PARA FESTIVIDADES;4;SEC. MUNICIPAL DE AÇAO SOCIAL;pç;7105;FRONHA MISTA 30X40;0;0;0;0;0;0;0;0
19;MATERIAL PARA FESTIVIDADES E HOMENAGENS;68;ACESSÓRIOS PARA FESTIVIDADES;194;ACESSÓRIOS EM GERAL PARA FESTIVIDADES;4;SEC. MUNICIPAL DE AÇAO SOCIAL;pç;7106;TOALHA FELP INF;0;0;0;0;0;0;0;0
19;MATERIAL PARA FESTIVIDADES E HOMENAGENS;68;ACESSÓRIOS PARA FESTIVIDADES;194;ACESSÓRIOS EM GERAL PARA FESTIVIDADES;4;SEC. MUNICIPAL DE AÇAO SOCIAL;pç;7107;MEIA JUVENIL POLIAMIDA;0;0;0;0;0;0;0;0
36;MATERIAL CONSTRUCAO;102;MATERIAIS DE CONSTRUÇÃO;273;MATERIAIS PARA CONSTRUÇÃO;4;SEC. MUNICIPAL DE AÇAO SOCIAL;un;7109;PIA SINTETICA;0;0;0;0;0;0;0;0
36;MATERIAL CONSTRUCAO;102;MATERIAIS DE CONSTRUÇÃO;273;MATERIAIS PARA CONSTRUÇÃO;4;SEC. MUNICIPAL DE AÇAO SOCIAL;un;7110;LAMPADA ELETRONICA 15WX127V;0;0;0;0;0;0;0;0
1;PMATERIAL DE EXPEDIENTE;6;PAPÉIS E ENVELOPES;26;BLOCOS EM GERAL;4;SEC. MUNICIPAL DE AÇAO SOCIAL;un;7118;FORMULARI LAB C/BLOQUEIO INFORMS;0;0;0;0;0;0;0;0
27;MATERIAL DE CONSUMO;87;MATERIAL DE CONSUMO IMEDIATO;253;CONSUMO;4;SEC. MUNICIPAL DE AÇAO SOCIAL;un;7135;MIJAO;0;0;0;0;0;0;0;0
29;ALIMENTOS;89;ALIMENTOS DIVERSOS;254;ALIMENTAÇAO;4;SEC. MUNICIPAL DE AÇAO SOCIAL;un;7137;LEITE DE COCO;0;0;0;0;0;0;0;0
36;MATERIAL CONSTRUCAO;108;MATERIAL ELETRICO;293;MATERIAL ELETRICO EM GERAL;4;SEC. MUNICIPAL DE AÇAO SOCIAL;un;7176;BORRACHA PONTEIRA;0;0;0;0;0;0;0;0
36;MATERIAL CONSTRUCAO;108;MATERIAL ELETRICO;293;MATERIAL ELETRICO EM GERAL;4;SEC. MUNICIPAL DE AÇAO SOCIAL;un;7177;CANETA ESFEROGRAFICA;0;0;0;0;0;0;0;0
36;MATERIAL CONSTRUCAO;108;MATERIAL ELETRICO;293;MATERIAL ELETRICO EM GERAL;4;SEC. MUNICIPAL DE AÇAO SOCIAL;un;7178;CARTOLINA (CORES VARIADAS);0;0;0;0;0;0;0;0
36;MATERIAL CONSTRUCAO;108;MATERIAL ELETRICO;293;MATERIAL ELETRICO EM GERAL;4;SEC. MUNICIPAL DE AÇAO SOCIAL;un;7179;EMBORRACHADO (CORES VARIADAS);0;0;0;0;0;0;0;0
36;MATERIAL CONSTRUCAO;108;MATERIAL ELETRICO;293;MATERIAL ELETRICO EM GERAL;4;SEC. MUNICIPAL DE AÇAO SOCIAL;un;7180;GRAMPO P/GRAMPEADOR 26/6;0;0;0;0;0;0;0;0
36;MATERIAL CONSTRUCAO;108;MATERIAL ELETRICO;293;MATERIAL ELETRICO EM GERAL;4;SEC. MUNICIPAL DE AÇAO SOCIAL;un;7181;LAPIS DE COR GRANDE;0;0;0;0;0;0;0;0
36;MATERIAL CONSTRUCAO;108;MATERIAL ELETRICO;293;MATERIAL ELETRICO EM GERAL;4;SEC. MUNICIPAL DE AÇAO SOCIAL;un;7182;LAPIS PRETO;0;0;0;0;0;0;0;0
36;MATERIAL CONSTRUCAO;108;MATERIAL ELETRICO;293;MATERIAL ELETRICO EM GERAL;4;SEC. MUNICIPAL DE AÇAO SOCIAL;un;7183;MASSA PMODELAR;0;0;0;0;0;0;0;0
36;MATERIAL CONSTRUCAO;108;MATERIAL ELETRICO;293;MATERIAL ELETRICO EM GERAL;4;SEC. MUNICIPAL DE AÇAO SOCIAL;un;7184;PAPEL CAMUÇA;0;0;0;0;0;0;0;0
36;MATERIAL CONSTRUCAO;108;MATERIAL ELETRICO;293;MATERIAL ELETRICO EM GERAL;4;SEC. MUNICIPAL DE AÇAO SOCIAL;un;7185;PAPEL CELAFONE;0;0;0;0;0;0;0;0
36;MATERIAL CONSTRUCAO;108;MATERIAL ELETRICO;293;MATERIAL ELETRICO EM GERAL;4;SEC. MUNICIPAL DE AÇAO SOCIAL;un;7186;PAPEL CREPOM;0;0;0;0;0;0;0;0
36;MATERIAL CONSTRUCAO;108;MATERIAL ELETRICO;293;MATERIAL ELETRICO EM GERAL;4;SEC. MUNICIPAL DE AÇAO SOCIAL;un;7187;PAPEL DUPLEX;0;0;0;0;0;0;0;0
36;MATERIAL CONSTRUCAO;108;MATERIAL ELETRICO;293;MATERIAL ELETRICO EM GERAL;4;SEC. MUNICIPAL DE AÇAO SOCIAL;un;7188;PAPEL LAMINADO;0;0;0;0;0;0;0;0
36;MATERIAL CONSTRUCAO;108;MATERIAL ELETRICO;293;MATERIAL ELETRICO EM GERAL;4;SEC. MUNICIPAL DE AÇAO SOCIAL;un;7189;PAPEL MICROFONADO;0;0;0;0;0;0;0;0
36;MATERIAL CONSTRUCAO;108;MATERIAL ELETRICO;293;MATERIAL ELETRICO EM GERAL;4;SEC. MUNICIPAL DE AÇAO SOCIAL;un;7190;PAPEL A4;0;0;0;0;0;0;0;0
36;MATERIAL CONSTRUCAO;108;MATERIAL ELETRICO;293;MATERIAL ELETRICO EM GERAL;4;SEC. MUNICIPAL DE AÇAO SOCIAL;un;7191;PINCEL P/PINTURA;0;0;0;0;0;0;0;0
36;MATERIAL CONSTRUCAO;108;MATERIAL ELETRICO;293;MATERIAL ELETRICO EM GERAL;4;SEC. MUNICIPAL DE AÇAO SOCIAL;un;7192;PISTOLA DE COLA QUENTE GRANDE;0;0;0;0;0;0;0;0
36;MATERIAL CONSTRUCAO;108;MATERIAL ELETRICO;293;MATERIAL ELETRICO EM GERAL;4;SEC. MUNICIPAL DE AÇAO SOCIAL;un;7193;PISTOLA DE COLA QUENTE PEQUENO;0;0;0;0;0;0;0;0
36;MATERIAL CONSTRUCAO;108;MATERIAL ELETRICO;293;MATERIAL ELETRICO EM GERAL;4;SEC. MUNICIPAL DE AÇAO SOCIAL;un;7194;REFIL DE COLA QUENTE FINO;0;0;0;0;0;0;0;0
36;MATERIAL CONSTRUCAO;108;MATERIAL ELETRICO;293;MATERIAL ELETRICO EM GERAL;4;SEC. MUNICIPAL DE AÇAO SOCIAL;un;7195;REFIL DE COLA QUENTE GRANDE;0;0;0;0;0;0;0;0
36;MATERIAL CONSTRUCAO;108;MATERIAL ELETRICO;293;MATERIAL ELETRICO EM GERAL;4;SEC. MUNICIPAL DE AÇAO SOCIAL;un;7196;TINTA GUACHE;0;0;0;0;0;0;0;0
36;MATERIAL CONSTRUCAO;108;MATERIAL ELETRICO;293;MATERIAL ELETRICO EM GERAL;4;SEC. MUNICIPAL DE AÇAO SOCIAL;un;7197;TNT LISO (CORES VARIADAS);0;0;0;0;0;0;0;0
36;MATERIAL CONSTRUCAO;108;MATERIAL ELETRICO;293;MATERIAL ELETRICO EM GERAL;4;SEC. MUNICIPAL DE AÇAO SOCIAL;un;7198;QUADRO BRANCO;0;0;0;0;0;0;0;0
29;ALIMENTOS;89;ALIMENTOS DIVERSOS;254;ALIMENTAÇAO;4;SEC. MUNICIPAL DE AÇAO SOCIAL;un;7199;BISCOITO STE COPAS;0;0;0;0;0;0;0;0
29;ALIMENTOS;89;ALIMENTOS DIVERSOS;254;ALIMENTAÇAO;4;SEC. MUNICIPAL DE AÇAO SOCIAL;un;7200;CANELA EM PO;0;0;0;0;0;0;0;0
29;ALIMENTOS;89;ALIMENTOS DIVERSOS;254;ALIMENTAÇAO;4;SEC. MUNICIPAL DE AÇAO SOCIAL;un;7201;QUEIJO RALADO;0;0;0;0;0;0;0;0
29;ALIMENTOS;89;ALIMENTOS DIVERSOS;254;ALIMENTAÇAO;4;SEC. MUNICIPAL DE AÇAO SOCIAL;un;7202;CRAVO;0;0;0;0;0;0;0;0
29;ALIMENTOS;89;ALIMENTOS DIVERSOS;254;ALIMENTAÇAO;4;SEC. MUNICIPAL DE AÇAO SOCIAL;un;7203;CATCHUP;0;0;0;0;0;0;0;0
29;ALIMENTOS;89;ALIMENTOS DIVERSOS;254;ALIMENTAÇAO;4;SEC. MUNICIPAL DE AÇAO SOCIAL;un;7204;AMIDO DE MILHO;0;0;0;0;0;0;0;0
29;ALIMENTOS;89;ALIMENTOS DIVERSOS;254;ALIMENTAÇAO;4;SEC. MUNICIPAL DE AÇAO SOCIAL;un;7205;DOCES;0;0;0;0;0;0;0;0
21;UNIFORMES, TECIDOS E AVIAMENTOS;42;UNIFORMES;133;CAMISAS EM GERAL;4;SEC. MUNICIPAL DE AÇAO SOCIAL;un;7206;CAMISAS TRADICIONAIS;0;0;0;0;0;0;0;0
27;MATERIAL DE CONSUMO;87;MATERIAL DE CONSUMO IMEDIATO;253;CONSUMO;4;SEC. MUNICIPAL DE AÇAO SOCIAL;un;7208;CONJ. PENTE ESCOVA E SABONETEIRA;0;0;0;0;0;0;0;0
27;MATERIAL DE CONSUMO;87;MATERIAL DE CONSUMO IMEDIATO;253;CONSUMO;4;SEC. MUNICIPAL DE AÇAO SOCIAL;un;7209;CALCA ENXUTA;0;0;0;0;0;0;0;0
27;MATERIAL DE CONSUMO;87;MATERIAL DE CONSUMO IMEDIATO;253;CONSUMO;4;SEC. MUNICIPAL DE AÇAO SOCIAL;un;7210;CUEIRO;0;0;0;0;0;0;0;0
27;MATERIAL DE CONSUMO;87;MATERIAL DE CONSUMO IMEDIATO;253;CONSUMO;4;SEC. MUNICIPAL DE AÇAO SOCIAL;un;7211;SABONETE;0;0;0;0;0;0;0;0
27;MATERIAL DE CONSUMO;87;MATERIAL DE CONSUMO IMEDIATO;253;CONSUMO;4;SEC. MUNICIPAL DE AÇAO SOCIAL;un;7212;JOGO DE BERÇO;0;0;0;0;0;0;0;0
27;MATERIAL DE CONSUMO;87;MATERIAL DE CONSUMO IMEDIATO;253;CONSUMO;4;SEC. MUNICIPAL DE AÇAO SOCIAL;un;7213;FRALDA DE TECIDO;0;0;0;0;0;0;0;0
27;MATERIAL DE CONSUMO;87;MATERIAL DE CONSUMO IMEDIATO;253;CONSUMO;4;SEC. MUNICIPAL DE AÇAO SOCIAL;un;7214;CONJ PAGAO;0;0;0;0;0;0;0;0
27;MATERIAL DE CONSUMO;87;MATERIAL DE CONSUMO IMEDIATO;253;CONSUMO;4;SEC. MUNICIPAL DE AÇAO SOCIAL;un;7215;TOALHA C/ CAPUZ;0;0;0;0;0;0;0;0
27;MATERIAL DE CONSUMO;87;MATERIAL DE CONSUMO IMEDIATO;253;CONSUMO;4;SEC. MUNICIPAL DE AÇAO SOCIAL;un;7216;BANHEIRA;0;0;0;0;0;0;0;0
27;MATERIAL DE CONSUMO;87;MATERIAL DE CONSUMO IMEDIATO;253;CONSUMO;4;SEC. MUNICIPAL DE AÇAO SOCIAL;un;7217;CONJ CALÇA E CAMISETA;0;0;0;0;0;0;0;0
27;MATERIAL DE CONSUMO;87;MATERIAL DE CONSUMO IMEDIATO;253;CONSUMO;4;SEC. MUNICIPAL DE AÇAO SOCIAL;un;7218;TOALHINHA DE BOCA;0;0;0;0;0;0;0;0
27;MATERIAL DE CONSUMO;87;MATERIAL DE CONSUMO IMEDIATO;253;CONSUMO;4;SEC. MUNICIPAL DE AÇAO SOCIAL;un;7219;CONJ SACOLA;0;0;0;0;0;0;0;0
27;MATERIAL DE CONSUMO;87;MATERIAL DE CONSUMO IMEDIATO;253;CONSUMO;4;SEC. MUNICIPAL DE AÇAO SOCIAL;un;7220;AGUA SANITARIA CX 12 UND;0;0;0;0;0;0;0;0
27;MATERIAL DE CONSUMO;87;MATERIAL DE CONSUMO IMEDIATO;253;CONSUMO;4;SEC. MUNICIPAL DE AÇAO SOCIAL;un;7221;ALCOOL ETILICO;0;0;0;0;0;0;0;0
27;MATERIAL DE CONSUMO;87;MATERIAL DE CONSUMO IMEDIATO;253;CONSUMO;4;SEC. MUNICIPAL DE AÇAO SOCIAL;un;7222;BALDE PLASTICO 10 LTS;0;0;0;0;0;0;0;0
27;MATERIAL DE CONSUMO;87;MATERIAL DE CONSUMO IMEDIATO;253;CONSUMO;4;SEC. MUNICIPAL DE AÇAO SOCIAL;un;7223;COPO DESCRTAVEL 200ML;0;0;0;0;0;0;0;0
27;MATERIAL DE CONSUMO;87;MATERIAL DE CONSUMO IMEDIATO;253;CONSUMO;4;SEC. MUNICIPAL DE AÇAO SOCIAL;un;7224;DETERGENTE LIQUIDO;0;0;0;0;0;0;0;0
27;MATERIAL DE CONSUMO;87;MATERIAL DE CONSUMO IMEDIATO;253;CONSUMO;4;SEC. MUNICIPAL DE AÇAO SOCIAL;un;7225;ESPONJA EM LA DE AÇO;0;0;0;0;0;0;0;0
27;MATERIAL DE CONSUMO;87;MATERIAL DE CONSUMO IMEDIATO;253;CONSUMO;4;SEC. MUNICIPAL DE AÇAO SOCIAL;un;7226;FOSFORO;0;0;0;0;0;0;0;0
27;MATERIAL DE CONSUMO;87;MATERIAL DE CONSUMO IMEDIATO;253;CONSUMO;4;SEC. MUNICIPAL DE AÇAO SOCIAL;un;7227;GUARDANAPO;0;0;0;0;0;0;0;0
27;MATERIAL DE CONSUMO;87;MATERIAL DE CONSUMO IMEDIATO;253;CONSUMO;4;SEC. MUNICIPAL DE AÇAO SOCIAL;un;7228;LUVA LATEX EM TAMANHOS VARIADOS;0;0;0;0;0;0;0;0
27;MATERIAL DE CONSUMO;87;MATERIAL DE CONSUMO IMEDIATO;253;CONSUMO;4;SEC. MUNICIPAL DE AÇAO SOCIAL;un;7229;PANO DE CHAO;0;0;0;0;0;0;0;0
27;MATERIAL DE CONSUMO;87;MATERIAL DE CONSUMO IMEDIATO;253;CONSUMO;4;SEC. MUNICIPAL DE AÇAO SOCIAL;un;7230;PAPEL HIGIENICO;0;0;0;0;0;0;0;0
27;MATERIAL DE CONSUMO;87;MATERIAL DE CONSUMO IMEDIATO;253;CONSUMO;4;SEC. MUNICIPAL DE AÇAO SOCIAL;un;7231;PASTILHA SANITARIA;0;0;0;0;0;0;0;0
27;MATERIAL DE CONSUMO;87;MATERIAL DE CONSUMO IMEDIATO;253;CONSUMO;4;SEC. MUNICIPAL DE AÇAO SOCIAL;un;7233;SACO PLASTICO P/ LIXO;0;0;0;0;0;0;0;0
27;MATERIAL DE CONSUMO;87;MATERIAL DE CONSUMO IMEDIATO;253;CONSUMO;4;SEC. MUNICIPAL DE AÇAO SOCIAL;un;7234;ESCOVA SANITARIA;0;0;0;0;0;0;0;0
27;MATERIAL DE CONSUMO;87;MATERIAL DE CONSUMO IMEDIATO;253;CONSUMO;4;SEC. MUNICIPAL DE AÇAO SOCIAL;un;7235;BALDE E ESFREGAO;0;0;0;0;0;0;0;0
27;MATERIAL DE CONSUMO;87;MATERIAL DE CONSUMO IMEDIATO;253;CONSUMO;4;SEC. MUNICIPAL DE AÇAO SOCIAL;un;7236;ALMOFADA P/ CARIMBO;0;0;0;0;0;0;0;0
27;MATERIAL DE CONSUMO;87;MATERIAL DE CONSUMO IMEDIATO;253;CONSUMO;4;SEC. MUNICIPAL DE AÇAO SOCIAL;un;7237;APAGADOR P/ QUADRO;0;0;0;0;0;0;0;0
27;MATERIAL DE CONSUMO;87;MATERIAL DE CONSUMO IMEDIATO;253;CONSUMO;4;SEC. MUNICIPAL DE AÇAO SOCIAL;un;7238;APONTADOR P/ LAPIS;0;0;0;0;0;0;0;0
27;MATERIAL DE CONSUMO;87;MATERIAL DE CONSUMO IMEDIATO;253;CONSUMO;4;SEC. MUNICIPAL DE AÇAO SOCIAL;un;7239;BORRACHA P/ LAPIS;0;0;0;0;0;0;0;0
27;MATERIAL DE CONSUMO;87;MATERIAL DE CONSUMO IMEDIATO;253;CONSUMO;4;SEC. MUNICIPAL DE AÇAO SOCIAL;un;7240;CADERNO BROCHURA;0;0;0;0;0;0;0;0
27;MATERIAL DE CONSUMO;87;MATERIAL DE CONSUMO IMEDIATO;253;CONSUMO;4;SEC. MUNICIPAL DE AÇAO SOCIAL;un;7241;CANETA ESFEROGRAFICA CORES VARIADAS;0;0;0;0;0;0;0;0
27;MATERIAL DE CONSUMO;87;MATERIAL DE CONSUMO IMEDIATO;253;CONSUMO;4;SEC. MUNICIPAL DE AÇAO SOCIAL;un;7242;CLIPS 0;0;0;0;0;0;0;0;0
27;MATERIAL DE CONSUMO;87;MATERIAL DE CONSUMO IMEDIATO;253;CONSUMO;4;SEC. MUNICIPAL DE AÇAO SOCIAL;un;7243;EMBORRACHADO GRANDE;0;0;0;0;0;0;0;0
27;MATERIAL DE CONSUMO;87;MATERIAL DE CONSUMO IMEDIATO;253;CONSUMO;4;SEC. MUNICIPAL DE AÇAO SOCIAL;un;7244;ESTILETE MEDIO;0;0;0;0;0;0;0;0
27;MATERIAL DE CONSUMO;87;MATERIAL DE CONSUMO IMEDIATO;253;CONSUMO;4;SEC. MUNICIPAL DE AÇAO SOCIAL;un;7245;LAPIS DE COR GRNDE;0;0;0;0;0;0;0;0
27;MATERIAL DE CONSUMO;87;MATERIAL DE CONSUMO IMEDIATO;253;CONSUMO;4;SEC. MUNICIPAL DE AÇAO SOCIAL;un;7246;PAPEL CAMURÇA;0;0;0;0;0;0;0;0
27;MATERIAL DE CONSUMO;87;MATERIAL DE CONSUMO IMEDIATO;253;CONSUMO;4;SEC. MUNICIPAL DE AÇAO SOCIAL;un;7247;PAPEL CELAFONE;0;0;0;0;0;0;0;0
27;MATERIAL DE CONSUMO;87;MATERIAL DE CONSUMO IMEDIATO;253;CONSUMO;4;SEC. MUNICIPAL DE AÇAO SOCIAL;un;7248;PAPEL LAMINADO;0;0;0;0;0;0;0;0
27;MATERIAL DE CONSUMO;87;MATERIAL DE CONSUMO IMEDIATO;253;CONSUMO;4;SEC. MUNICIPAL DE AÇAO SOCIAL;un;7249;PASTA CLASSIFICADORA;0;0;0;0;0;0;0;0
27;MATERIAL DE CONSUMO;87;MATERIAL DE CONSUMO IMEDIATO;253;CONSUMO;4;SEC. MUNICIPAL DE AÇAO SOCIAL;un;7250;PASTA EM CARTOLINA;0;0;0;0;0;0;0;0
27;MATERIAL DE CONSUMO;87;MATERIAL DE CONSUMO IMEDIATO;253;CONSUMO;4;SEC. MUNICIPAL DE AÇAO SOCIAL;un;7251;PANO DE PRATO;0;0;0;0;0;0;0;0
27;MATERIAL DE CONSUMO;87;MATERIAL DE CONSUMO IMEDIATO;253;CONSUMO;4;SEC. MUNICIPAL DE AÇAO SOCIAL;un;7252;APAGADOR P QUADRO BRANCO;0;0;0;0;0;0;0;0
27;MATERIAL DE CONSUMO;87;MATERIAL DE CONSUMO IMEDIATO;253;CONSUMO;4;SEC. MUNICIPAL DE AÇAO SOCIAL;un;7254;BORRACHA BRANCA;0;0;0;0;0;0;0;0
27;MATERIAL DE CONSUMO;87;MATERIAL DE CONSUMO IMEDIATO;253;CONSUMO;4;SEC. MUNICIPAL DE AÇAO SOCIAL;un;7255;CAIXA ARQUIVO EM PLASTICO;0;0;0;0;0;0;0;0
27;MATERIAL DE CONSUMO;87;MATERIAL DE CONSUMO IMEDIATO;253;CONSUMO;4;SEC. MUNICIPAL DE AÇAO SOCIAL;un;7257;PAPEL CREPOM;0;0;0;0;0;0;0;0
27;MATERIAL DE CONSUMO;87;MATERIAL DE CONSUMO IMEDIATO;253;CONSUMO;4;SEC. MUNICIPAL DE AÇAO SOCIAL;un;7258;TESOURA ESCOLAR AÇO;0;0;0;0;0;0;0;0
27;MATERIAL DE CONSUMO;87;MATERIAL DE CONSUMO IMEDIATO;253;CONSUMO;4;SEC. MUNICIPAL DE AÇAO SOCIAL;un;7259;TNT LISO;0;0;0;0;0;0;0;0
40;MATERIAL DE CONSTRUÇÃO;110;MATERIAL PARA CONSTRUÇÃO;296;MATERIAL CONST. AREIA, CIMENTO;4;SEC. MUNICIPAL DE AÇAO SOCIAL;sc;7264;CIMENTO C 50 KG;0;0;0;0;0;0;0;0
29;ALIMENTOS;89;ALIMENTOS DIVERSOS;254;ALIMENTAÇAO;4;SEC. MUNICIPAL DE AÇAO SOCIAL;un;7274;COXA E S/COXA;0;0;0;0;0;0;0;0
36;MATERIAL CONSTRUCAO;102;MATERIAIS DE CONSTRUÇÃO;273;MATERIAIS PARA CONSTRUÇÃO;4;SEC. MUNICIPAL DE AÇAO SOCIAL;un;7275;AREIA LAVADA-GROSSA;0;0;0;0;0;0;0;0
36;MATERIAL CONSTRUCAO;102;MATERIAIS DE CONSTRUÇÃO;273;MATERIAIS PARA CONSTRUÇÃO;4;SEC. MUNICIPAL DE AÇAO SOCIAL;un;7276;HIDRACOR VERDE PRIMAVERA;0;0;0;0;0;0;0;0
36;MATERIAL CONSTRUCAO;102;MATERIAIS DE CONSTRUÇÃO;273;MATERIAIS PARA CONSTRUÇÃO;4;SEC. MUNICIPAL DE AÇAO SOCIAL;un;7277;HIDRACOR  BCO;0;0;0;0;0;0;0;0
36;MATERIAL CONSTRUCAO;102;MATERIAIS DE CONSTRUÇÃO;273;MATERIAIS PARA CONSTRUÇÃO;4;SEC. MUNICIPAL DE AÇAO SOCIAL;un;7278;SIFAO SANF. UNIVERSAL;0;0;0;0;0;0;0;0
36;MATERIAL CONSTRUCAO;102;MATERIAIS DE CONSTRUÇÃO;273;MATERIAIS PARA CONSTRUÇÃO;4;SEC. MUNICIPAL DE AÇAO SOCIAL;un;7279;DIALINE ESM SEC RAP;0;0;0;0;0;0;0;0
36;MATERIAL CONSTRUCAO;102;MATERIAIS DE CONSTRUÇÃO;273;MATERIAIS PARA CONSTRUÇÃO;4;SEC. MUNICIPAL DE AÇAO SOCIAL;un;7280;THINNER ACABAMENTO;0;0;0;0;0;0;0;0
36;MATERIAL CONSTRUCAO;102;MATERIAIS DE CONSTRUÇÃO;273;MATERIAIS PARA CONSTRUÇÃO;4;SEC. MUNICIPAL DE AÇAO SOCIAL;un;7281;CADEADO PADO 35MM;0;0;0;0;0;0;0;0
1;PMATERIAL DE EXPEDIENTE;4;CANETAS E ACESSÓRIOS PARA ESCRITA MANUAL;11;CANETA ESFEROGRÁFICA;4;SEC. MUNICIPAL DE AÇAO SOCIAL;un;7282;CAIXA ARQUIVO EM PLASTICO PVC;0;0;0;0;0;0;0;0
1;PMATERIAL DE EXPEDIENTE;4;CANETAS E ACESSÓRIOS PARA ESCRITA MANUAL;11;CANETA ESFEROGRÁFICA;4;SEC. MUNICIPAL DE AÇAO SOCIAL;un;7283;CANETA MARCA TEXTO;0;0;0;0;0;0;0;0
1;PMATERIAL DE EXPEDIENTE;4;CANETAS E ACESSÓRIOS PARA ESCRITA MANUAL;11;CANETA ESFEROGRÁFICA;4;SEC. MUNICIPAL DE AÇAO SOCIAL;un;7284;CD- R GRAVAVEL;0;0;0;0;0;0;0;0
1;PMATERIAL DE EXPEDIENTE;4;CANETAS E ACESSÓRIOS PARA ESCRITA MANUAL;11;CANETA ESFEROGRÁFICA;4;SEC. MUNICIPAL DE AÇAO SOCIAL;un;7285;DVD REGRAVAVEL;0;0;0;0;0;0;0;0
1;PMATERIAL DE EXPEDIENTE;4;CANETAS E ACESSÓRIOS PARA ESCRITA MANUAL;11;CANETA ESFEROGRÁFICA;4;SEC. MUNICIPAL DE AÇAO SOCIAL;un;7287;ESTILETE MEDIO;0;0;0;0;0;0;0;0
1;PMATERIAL DE EXPEDIENTE;4;CANETAS E ACESSÓRIOS PARA ESCRITA MANUAL;11;CANETA ESFEROGRÁFICA;4;SEC. MUNICIPAL DE AÇAO SOCIAL;un;7288;FICHARIO CLASSIFICADOR;0;0;0;0;0;0;0;0
1;PMATERIAL DE EXPEDIENTE;4;CANETAS E ACESSÓRIOS PARA ESCRITA MANUAL;11;CANETA ESFEROGRÁFICA;4;SEC. MUNICIPAL DE AÇAO SOCIAL;un;7289;FITA ADESIVA TRANSPARENTE;0;0;0;0;0;0;0;0
1;PMATERIAL DE EXPEDIENTE;4;CANETAS E ACESSÓRIOS PARA ESCRITA MANUAL;11;CANETA ESFEROGRÁFICA;4;SEC. MUNICIPAL DE AÇAO SOCIAL;un;7290;GRAMPO P/ GRAMPEADOR;0;0;0;0;0;0;0;0
1;PMATERIAL DE EXPEDIENTE;4;CANETAS E ACESSÓRIOS PARA ESCRITA MANUAL;11;CANETA ESFEROGRÁFICA;4;SEC. MUNICIPAL DE AÇAO SOCIAL;un;7291;LAPIS PRETO;0;0;0;0;0;0;0;0
1;PMATERIAL DE EXPEDIENTE;4;CANETAS E ACESSÓRIOS PARA ESCRITA MANUAL;11;CANETA ESFEROGRÁFICA;4;SEC. MUNICIPAL DE AÇAO SOCIAL;un;7292;LIQUIDO CORRETOR;0;0;0;0;0;0;0;0
31;MATERIAL DE LIMPEZA;93;MATERIAL DE LIMPEZA;261;MATERIAL DE LIMPEZA;4;SEC. MUNICIPAL DE AÇAO SOCIAL;un;7294;LUVA LATEX;0;0;0;0;0;0;0;0
